,date_time,ghi,dni,dhi,ins,ghi_pred,ins_filled,ghi_pred_6hour,ghi_pred_1day,ghi_pred_3hour,ghi_pred_3hour_1
100,2016-01-05 08:30:00,,,,137.751,,137.751,,,,
101,2016-01-05 09:00:00,,,,177.674,,177.674,,,,
102,2016-01-05 09:30:00,,,,298.687,,298.687,,,,
103,2016-01-05 10:00:00,,,,337.201,,337.201,,,,
104,2016-01-05 10:30:00,,,,439.207,,439.207,,,,
105,2016-01-05 11:00:00,,,,481.362,,481.362,,,,
106,2016-01-05 11:30:00,,,,523.516,,523.516,,,,
107,2016-01-05 12:00:00,,,,529.674,,529.674,,,,
108,2016-01-05 12:30:00,,,,531.673,,531.673,,,,
109,2016-01-05 13:00:00,,,,517.244,,517.244,,,,
110,2016-01-05 13:30:00,,,,463.066,,463.066,,,,
111,2016-01-05 14:00:00,,,,429.868,,429.868,,,,
112,2016-01-05 14:30:00,,,,332.307,,332.307,,,,
113,2016-01-05 15:00:00,,,,286.825,,286.825,,,,
114,2016-01-05 15:30:00,,,,171.743,,171.743,,,,
115,2016-01-05 16:00:00,,,,122.193,,122.193,,,,
116,2016-01-05 16:30:00,,,,34.583,,34.583,,,,
117,2016-01-05 17:00:00,,,,6.143,,6.143,,,,
118,2016-01-05 17:30:00,,,,0.0,,0.0,,,,
119,2016-01-05 18:00:00,,,,0.0,,0.0,,,,
120,2016-01-06 06:30:00,,,,0.0,,0.0,,,,
121,2016-01-06 07:00:00,,,,0.0,,0.0,,,,
122,2016-01-06 07:30:00,,,,18.005,,18.005,,,,
123,2016-01-06 08:00:00,,,,40.114,,40.114,,,,
124,2016-01-06 08:30:00,,,,137.803,,137.803,,,,
125,2016-01-06 09:00:00,,,,177.512,,177.512,,,,
126,2016-01-06 09:30:00,,,,298.471,,298.471,,,,
127,2016-01-06 10:00:00,,,,337.713,,337.713,,,,
128,2016-01-06 10:30:00,,,,439.57,,439.57,,,,
