,date_time,ghi,dni,dhi,ins,ghi_pred,ins_filled,ghi_pred_6hour,ghi_pred_1day,ghi_pred_3hour,ghi_pred_3hour_1
0,2016-01-01 07:30:00,,,,0.0,,0.0,,,,
1,2016-01-01 08:00:00,,,,0.0,,0.0,,,,
2,2016-01-01 08:30:00,,,,0.0,,0.0,,,,
3,2016-01-01 09:00:00,,,,62.005,,62.005,,,,
4,2016-01-01 09:30:00,,,,80.685,,80.685,,,,
5,2016-01-01 10:00:00,,,,230.863,,230.863,,,,
6,2016-01-01 10:30:00,,,,256.823,,256.823,,,,
7,2016-01-01 11:00:00,,,,338.284,,338.284,,,,
8,2016-01-01 11:30:00,,,,419.745,,419.745,,,,
9,2016-01-01 12:00:00,,,,526.713,,526.713,,,,
10,2016-01-01 12:30:00,,,,585.297,,585.297,,,,
11,2016-01-01 13:00:00,,,,584.166,,584.166,,,,
12,2016-01-01 13:30:00,,,,585.058,,585.058,,,,
13,2016-01-01 14:00:00,,,,565.087,,565.087,,,,
14,2016-01-01 14:30:00,,,,506.765,,506.765,,,,
15,2016-01-01 15:00:00,,,,465.881,,465.881,,,,
16,2016-01-01 15:30:00,,,,364.415,,364.415,,,,
17,2016-01-01 16:00:00,,,,310.87,,310.87,,,,
18,2016-01-01 16:30:00,,,,182.457,,182.457,,,,
19,2016-01-01 17:00:00,,,,114.64,,114.64,,,,
20,2016-01-01 17:30:00,,,,12.902,,12.902,,,,
21,2016-01-01 18:00:00,,,,0.0,,0.0,,,,
22,2016-01-01 18:30:00,,,,0.0,,0.0,,,,
23,2016-01-02 07:30:00,,,,0.0,,0.0,,,,
24,2016-01-02 08:00:00,,,,0.0,,0.0,,,,
25,2016-01-02 08:30:00,,,,43.457,,43.457,,,,
26,2016-01-02 09:00:00,,,,62.382,,62.382,,,,
27,2016-01-02 09:30:00,,,,201.235,,201.235,,,,
28,2016-01-02 10:00:00,,,,231.616,,231.616,,,,
29,2016-01-02 10:30:00,,,,375.074,,375.074,,,,
30,2016-01-02 11:00:00,,,,443.807,,443.807,,,,
31,2016-01-02 11:30:00,,,,512.54,,512.54,,,,
32,2016-01-02 12:00:00,,,,528.121,,528.121,,,,
33,2016-01-02 12:30:00,,,,590.015,,590.015,,,,
34,2016-01-02 13:00:00,,,,585.353,,585.353,,,,
35,2016-01-02 13:30:00,,,,587.096,,587.096,,,,
36,2016-01-02 14:00:00,,,,566.304,,566.304,,,,
37,2016-01-02 14:30:00,,,,508.03,,508.03,,,,
38,2016-01-02 15:00:00,,,,472.011,,472.011,,,,
39,2016-01-02 15:30:00,,,,364.604,,364.604,,,,
40,2016-01-02 16:00:00,,,,314.605,,314.605,,,,
41,2016-01-02 16:30:00,,,,183.167,,183.167,,,,
42,2016-01-02 17:00:00,,,,116.278,,116.278,,,,
43,2016-01-02 17:30:00,,,,13.886,,13.886,,,,
44,2016-01-02 18:00:00,,,,0.0,,0.0,,,,
45,2016-01-02 18:30:00,,,,0.0,,0.0,,,,
46,2016-01-03 07:30:00,,,,0.0,,0.0,,,,
47,2016-01-03 08:00:00,,,,0.0,,0.0,,,,
48,2016-01-03 08:30:00,,,,42.68,,42.68,,,,
49,2016-01-03 09:00:00,,,,61.34,,61.34,,,,
50,2016-01-03 09:30:00,,,,196.837,,196.837,,,,
51,2016-01-03 10:00:00,,,,231.63,,231.63,,,,
52,2016-01-03 10:30:00,,,,371.907,,371.907,,,,
53,2016-01-03 11:00:00,,,,443.496,,443.496,,,,
54,2016-01-03 11:30:00,,,,515.086,,515.086,,,,
55,2016-01-03 12:00:00,,,,517.665,,517.665,,,,
56,2016-01-03 12:30:00,,,,580.445,,580.445,,,,
57,2016-01-03 13:00:00,,,,574.514,,574.514,,,,
58,2016-01-03 13:30:00,,,,580.331,,580.331,,,,
59,2016-01-03 14:00:00,,,,568.963,,568.963,,,,
60,2016-01-03 14:30:00,,,,510.685,,510.685,,,,
61,2016-01-03 15:00:00,,,,473.387,,473.387,,,,
62,2016-01-03 15:30:00,,,,368.13,,368.13,,,,
63,2016-01-03 16:00:00,,,,317.478,,317.478,,,,
64,2016-01-03 16:30:00,,,,185.376,,185.376,,,,
65,2016-01-03 17:00:00,,,,119.034,,119.034,,,,
66,2016-01-03 17:30:00,,,,15.223,,15.223,,,,
67,2016-01-03 18:00:00,,,,0.0,,0.0,,,,
68,2016-01-03 18:30:00,,,,0.0,,0.0,,,,
69,2016-01-04 07:30:00,,,,0.0,,0.0,,,,
70,2016-01-04 08:00:00,,,,0.0,,0.0,,,,
71,2016-01-04 08:30:00,,,,43.732,,43.732,,,,
72,2016-01-04 09:00:00,,,,62.928,,62.928,,,,
73,2016-01-04 09:30:00,,,,202.383,,202.383,,,,
74,2016-01-04 10:00:00,,,,227.719,,227.719,,,,
75,2016-01-04 10:30:00,,,,378.118,,378.118,,,,
76,2016-01-04 11:00:00,,,,448.076,,448.076,,,,
77,2016-01-04 11:30:00,,,,518.035,,518.035,,,,
78,2016-01-04 12:00:00,,,,532.435,,532.435,,,,
79,2016-01-04 12:30:00,,,,594.386,,594.386,,,,
80,2016-01-04 13:00:00,,,,591.735,,591.735,,,,
81,2016-01-04 13:30:00,,,,592.164,,592.164,,,,
82,2016-01-04 14:00:00,,,,572.087,,572.087,,,,
83,2016-01-04 14:30:00,,,,279.092,,279.092,,,,
84,2016-01-04 15:00:00,,,,474.205,,474.205,,,,
85,2016-01-04 15:30:00,,,,370.018,,370.018,,,,
86,2016-01-04 16:00:00,,,,320.982,,320.982,,,,
87,2016-01-04 16:30:00,,,,187.794,,187.794,,,,
88,2016-01-04 17:00:00,,,,119.62,,119.62,,,,
89,2016-01-04 17:30:00,,,,15.181,,15.181,,,,
90,2016-01-04 18:00:00,,,,0.0,,0.0,,,,
91,2016-01-04 18:30:00,,,,0.0,,0.0,,,,
92,2016-01-05 07:30:00,,,,0.0,,0.0,,,,
93,2016-01-05 08:00:00,,,,0.0,,0.0,,,,
94,2016-01-05 08:30:00,,,,43.557,,43.557,,,,
95,2016-01-05 09:00:00,,,,62.836,,62.836,,,,
96,2016-01-05 09:30:00,,,,201.359,,201.359,,,,
97,2016-01-05 10:00:00,,,,232.241,,232.241,,,,
98,2016-01-05 10:30:00,,,,375.471,,375.471,,,,
99,2016-01-05 11:00:00,,,,446.172,,446.172,,,,
100,2016-01-05 11:30:00,,,,516.872,,516.872,,,,
101,2016-01-05 12:00:00,,,,530.125,,530.125,,,,
102,2016-01-05 12:30:00,,,,590.58,,590.58,,,,
103,2016-01-05 13:00:00,,,,591.179,,591.179,,,,
104,2016-01-05 13:30:00,,,,589.235,,589.235,,,,
105,2016-01-05 14:00:00,,,,570.679,,570.679,,,,
106,2016-01-05 14:30:00,,,,511.346,,511.346,,,,
107,2016-01-05 15:00:00,,,,474.736,,474.736,,,,
108,2016-01-05 15:30:00,,,,369.952,,369.952,,,,
109,2016-01-05 16:00:00,,,,319.946,,319.946,,,,
110,2016-01-05 16:30:00,,,,188.374,,188.374,,,,
111,2016-01-05 17:00:00,,,,122.649,,122.649,,,,
112,2016-01-05 17:30:00,,,,17.344,,17.344,,,,
113,2016-01-05 18:00:00,,,,0.0,,0.0,,,,
114,2016-01-05 18:30:00,,,,0.0,,0.0,,,,
115,2016-01-06 07:30:00,,,,0.0,,0.0,,,,
116,2016-01-06 08:00:00,,,,0.0,,0.0,,,,
117,2016-01-06 08:30:00,,,,44.202,,44.202,,,,
118,2016-01-06 09:00:00,,,,63.549,,63.549,,,,
119,2016-01-06 09:30:00,,,,204.484,,204.484,,,,
120,2016-01-06 10:00:00,,,,234.765,,234.765,,,,
121,2016-01-06 10:30:00,,,,379.103,,379.103,,,,
122,2016-01-06 11:00:00,,,,440.012,,440.012,,,,
123,2016-01-06 11:30:00,,,,500.921,,500.921,,,,
124,2016-01-06 12:00:00,,,,533.661,,533.661,,,,
125,2016-01-06 12:30:00,,,,591.233,,591.233,,,,
126,2016-01-06 13:00:00,,,,585.98,,585.98,,,,
127,2016-01-06 13:30:00,,,,594.796,,594.796,,,,
128,2016-01-06 14:00:00,,,,570.342,,570.342,,,,
129,2016-01-06 14:30:00,,,,502.021,,502.021,,,,
130,2016-01-06 15:00:00,,,,467.86,,467.86,,,,
131,2016-01-06 15:30:00,,,,433.7,,433.7,,,,
132,2016-01-06 16:00:00,,,,203.456,,203.456,,,,
133,2016-01-06 16:30:00,,,,249.712,,249.712,,,,
134,2016-01-06 17:00:00,,,,124.435,,124.435,,,,
135,2016-01-06 17:30:00,,,,35.433,,35.433,,,,
136,2016-01-06 18:00:00,,,,0.0,,0.0,,,,
137,2016-01-06 18:30:00,,,,0.0,,0.0,,,,
138,2016-01-07 07:30:00,,,,0.0,,0.0,,,,
139,2016-01-07 08:00:00,,,,0.0,,0.0,,,,
140,2016-01-07 08:30:00,,,,43.614,,43.614,,,,
141,2016-01-07 09:00:00,,,,63.258,,63.258,,,,
142,2016-01-07 09:30:00,,,,201.549,,201.549,,,,
143,2016-01-07 10:00:00,,,,127.91,,127.91,,,,
144,2016-01-07 10:30:00,,,,376.857,,376.857,,,,
145,2016-01-07 11:00:00,,,,444.19,,444.19,,,,
146,2016-01-07 11:30:00,,,,511.523,,511.523,,,,
147,2016-01-07 12:00:00,,,,529.751,,529.751,,,,
148,2016-01-07 12:30:00,,,,593.866,,593.866,,,,
149,2016-01-07 13:00:00,,,,588.632,,588.632,,,,
150,2016-01-07 13:30:00,,,,354.385,,354.385,,,,
151,2016-01-07 14:00:00,,,,285.619,,285.619,,,,
152,2016-01-07 14:30:00,,,,321.547,,321.547,,,,
153,2016-01-07 15:00:00,,,,473.656,,473.656,,,,
154,2016-01-07 15:30:00,,,,362.614,,362.614,,,,
155,2016-01-07 16:00:00,,,,325.682,,325.682,,,,
156,2016-01-07 16:30:00,,,,193.033,,193.033,,,,
157,2016-01-07 17:00:00,,,,128.484,,128.484,,,,
158,2016-01-07 17:30:00,,,,20.15,,20.15,,,,
159,2016-01-07 18:00:00,,,,0.0,,0.0,,,,
160,2016-01-07 18:30:00,,,,0.0,,0.0,,,,
161,2016-01-08 07:30:00,,,,0.0,,0.0,,,,
162,2016-01-08 08:00:00,,,,0.0,,0.0,,,,
163,2016-01-08 08:30:00,,,,44.585,,44.585,,,,
164,2016-01-08 09:00:00,,,,64.265,,64.265,,,,
165,2016-01-08 09:30:00,,,,203.118,,203.118,,,,
166,2016-01-08 10:00:00,,,,233.886,,233.886,,,,
167,2016-01-08 10:30:00,,,,377.228,,377.228,,,,
168,2016-01-08 11:00:00,,,,446.968,,446.968,,,,
169,2016-01-08 11:30:00,,,,516.708,,516.708,,,,
170,2016-01-08 12:00:00,,,,529.818,,529.818,,,,
171,2016-01-08 12:30:00,,,,591.146,,591.146,,,,
172,2016-01-08 13:00:00,,,,590.785,,590.785,,,,
173,2016-01-08 13:30:00,,,,591.196,,591.196,,,,
174,2016-01-08 14:00:00,,,,573.257,,573.257,,,,
175,2016-01-08 14:30:00,,,,544.339,,544.339,,,,
176,2016-01-08 15:00:00,,,,480.43,,480.43,,,,
177,2016-01-08 15:30:00,,,,436.557,,436.557,,,,
178,2016-01-08 16:00:00,,,,325.921,,325.921,,,,
179,2016-01-08 16:30:00,,,,193.81,,193.81,,,,
180,2016-01-08 17:00:00,,,,129.208,,129.208,,,,
181,2016-01-08 17:30:00,,,,21.196,,21.196,,,,
182,2016-01-08 18:00:00,,,,0.0,,0.0,,,,
183,2016-01-08 18:30:00,,,,0.0,,0.0,,,,
184,2016-01-09 07:30:00,,,,0.0,,0.0,,,,
185,2016-01-09 08:00:00,,,,0.0,,0.0,,,,
186,2016-01-09 08:30:00,,,,34.255,,34.255,,,,
187,2016-01-09 09:00:00,,,,53.973,,53.973,,,,
188,2016-01-09 09:30:00,,,,174.378,,174.378,,,,
189,2016-01-09 10:00:00,,,,207.295,,207.295,,,,
190,2016-01-09 10:30:00,,,,338.28,,338.28,,,,
191,2016-01-09 11:00:00,,,,404.977,,404.977,,,,
192,2016-01-09 11:30:00,,,,471.675,,471.675,,,,
193,2016-01-09 12:00:00,,,,489.065,,489.065,,,,
194,2016-01-09 12:30:00,,,,544.934,,544.934,,,,
195,2016-01-09 13:00:00,,,,545.761,,545.761,,,,
196,2016-01-09 13:30:00,,,,543.339,,543.339,,,,
197,2016-01-09 14:00:00,,,,520.839,,520.839,,,,
198,2016-01-09 14:30:00,,,,492.984,,492.984,,,,
199,2016-01-09 15:00:00,,,,426.273,,426.273,,,,
200,2016-01-09 15:30:00,,,,379.529,,379.529,,,,
201,2016-01-09 16:00:00,,,,274.332,,274.332,,,,
202,2016-01-09 16:30:00,,,,210.228,,210.228,,,,
203,2016-01-09 17:00:00,,,,94.687,,94.687,,,,
204,2016-01-09 17:30:00,,,,24.269,,24.269,,,,
205,2016-01-09 18:00:00,,,,0.0,,0.0,,,,
206,2016-01-09 18:30:00,,,,0.0,,0.0,,,,
207,2016-01-10 07:30:00,,,,0.0,,0.0,,,,
208,2016-01-10 08:00:00,,,,0.0,,0.0,,,,
209,2016-01-10 08:30:00,,,,34.86,,34.86,,,,
210,2016-01-10 09:00:00,,,,54.787,,54.787,,,,
211,2016-01-10 09:30:00,,,,176.264,,176.264,,,,
212,2016-01-10 10:00:00,,,,209.744,,209.744,,,,
213,2016-01-10 10:30:00,,,,342.116,,342.116,,,,
214,2016-01-10 11:00:00,,,,419.227,,419.227,,,,
215,2016-01-10 11:30:00,,,,457.783,,457.783,,,,
216,2016-01-10 12:00:00,,,,496.339,,496.339,,,,
217,2016-01-10 12:30:00,,,,552.791,,552.791,,,,
218,2016-01-10 13:00:00,,,,551.633,,551.633,,,,
219,2016-01-10 13:30:00,,,,549.344,,549.344,,,,
220,2016-01-10 14:00:00,,,,526.815,,526.815,,,,
221,2016-01-10 14:30:00,,,,498.94,,498.94,,,,
222,2016-01-10 15:00:00,,,,431.472,,431.472,,,,
223,2016-01-10 15:30:00,,,,384.522,,384.522,,,,
224,2016-01-10 16:00:00,,,,278.815,,278.815,,,,
225,2016-01-10 16:30:00,,,,214.792,,214.792,,,,
226,2016-01-10 17:00:00,,,,98.146,,98.146,,,,
227,2016-01-10 17:30:00,,,,26.362,,26.362,,,,
228,2016-01-10 18:00:00,,,,0.0,,0.0,,,,
229,2016-01-10 18:30:00,,,,0.0,,0.0,,,,
230,2016-01-11 07:30:00,,,,0.0,,0.0,,,,
231,2016-01-11 08:00:00,,,,0.0,,0.0,,,,
232,2016-01-11 08:30:00,,,,35.183,,35.183,,,,
233,2016-01-11 09:00:00,,,,55.332,,55.332,,,,
234,2016-01-11 09:30:00,,,,148.251,,148.251,,,,
235,2016-01-11 10:00:00,,,,194.71,,194.71,,,,
236,2016-01-11 10:30:00,,,,241.17,,241.17,,,,
237,2016-01-11 11:00:00,,,,319.616,,319.616,,,,
238,2016-01-11 11:30:00,,,,398.061,,398.061,,,,
239,2016-01-11 12:00:00,,,,497.36,,497.36,,,,
240,2016-01-11 12:30:00,,,,504.675,,504.675,,,,
241,2016-01-11 13:00:00,,,,553.484,,553.484,,,,
242,2016-01-11 13:30:00,,,,540.458,,540.458,,,,
243,2016-01-11 14:00:00,,,,531.758,,531.758,,,,
244,2016-01-11 14:30:00,,,,502.68,,502.68,,,,
245,2016-01-11 15:00:00,,,,435.496,,435.496,,,,
246,2016-01-11 15:30:00,,,,388.67,,388.67,,,,
247,2016-01-11 16:00:00,,,,282.094,,282.094,,,,
248,2016-01-11 16:30:00,,,,218.367,,218.367,,,,
249,2016-01-11 17:00:00,,,,100.733,,100.733,,,,
250,2016-01-11 17:30:00,,,,28.262,,28.262,,,,
251,2016-01-11 18:00:00,,,,0.0,,0.0,,,,
252,2016-01-11 18:30:00,,,,0.0,,0.0,,,,
253,2016-01-12 07:30:00,,,,0.0,,0.0,,,,
254,2016-01-12 08:00:00,,,,0.0,,0.0,,,,
255,2016-01-12 08:30:00,,,,35.832,,35.832,,,,
256,2016-01-12 09:00:00,,,,56.205,,56.205,,,,
257,2016-01-12 09:30:00,,,,178.018,,178.018,,,,
258,2016-01-12 10:00:00,,,,211.503,,211.503,,,,
259,2016-01-12 10:30:00,,,,344.541,,344.541,,,,
260,2016-01-12 11:00:00,,,,412.33,,412.33,,,,
261,2016-01-12 11:30:00,,,,480.119,,480.119,,,,
262,2016-01-12 12:00:00,,,,496.491,,496.491,,,,
263,2016-01-12 12:30:00,,,,552.057,,552.057,,,,
264,2016-01-12 13:00:00,,,,551.128,,551.128,,,,
265,2016-01-12 13:30:00,,,,549.945,,549.945,,,,
266,2016-01-12 14:00:00,,,,529.102,,529.102,,,,
267,2016-01-12 14:30:00,,,,497.378,,497.378,,,,
268,2016-01-12 15:00:00,,,,433.394,,433.394,,,,
269,2016-01-12 15:30:00,,,,384.653,,384.653,,,,
270,2016-01-12 16:00:00,,,,279.389,,279.389,,,,
271,2016-01-12 16:30:00,,,,217.112,,217.112,,,,
272,2016-01-12 17:00:00,,,,101.068,,101.068,,,,
273,2016-01-12 17:30:00,,,,29.785,,29.785,,,,
274,2016-01-12 18:00:00,,,,0.0,,0.0,,,,
275,2016-01-12 18:30:00,,,,0.0,,0.0,,,,
276,2016-01-14 07:30:00,,,,0.0,,0.0,,,,
277,2016-01-14 08:00:00,,,,0.0,,0.0,,,,
278,2016-01-14 08:30:00,,,,37.027,,37.027,,,,
279,2016-01-14 09:00:00,,,,58.041,,58.041,,,,
280,2016-01-14 09:30:00,,,,181.734,,181.734,,,,
281,2016-01-14 10:00:00,,,,262.216,,262.216,,,,
282,2016-01-14 10:30:00,,,,342.697,,342.697,,,,
283,2016-01-14 11:00:00,,,,411.864,,411.864,,,,
284,2016-01-14 11:30:00,,,,481.031,,481.031,,,,
285,2016-01-14 12:00:00,,,,506.386,,506.386,,,,
286,2016-01-14 12:30:00,,,,563.724,,563.724,,,,
287,2016-01-14 13:00:00,,,,562.902,,562.902,,,,
288,2016-01-14 13:30:00,,,,562.038,,562.038,,,,
289,2016-01-14 14:00:00,,,,536.568,,536.568,,,,
290,2016-01-14 14:30:00,,,,211.823,,211.823,,,,
291,2016-01-14 15:00:00,,,,250.427,,250.427,,,,
292,2016-01-14 15:30:00,,,,399.3,,399.3,,,,
293,2016-01-14 16:00:00,,,,289.854,,289.854,,,,
294,2016-01-14 16:30:00,,,,217.306,,217.306,,,,
295,2016-01-14 17:00:00,,,,107.576,,107.576,,,,
296,2016-01-14 17:30:00,,,,34.18,,34.18,,,,
297,2016-01-14 18:00:00,,,,0.0,,0.0,,,,
298,2016-01-14 18:30:00,,,,0.0,,0.0,,,,
299,2016-01-16 07:30:00,,,,0.0,,0.0,,,,
300,2016-01-16 08:00:00,,,,0.0,,0.0,,,,
301,2016-01-16 08:30:00,,,,37.193,,37.193,,,,
302,2016-01-16 09:00:00,,,,108.645,,108.645,,,,
303,2016-01-16 09:30:00,,,,180.097,,180.097,,,,
304,2016-01-16 10:00:00,,,,263.803,,263.803,,,,
305,2016-01-16 10:30:00,,,,347.509,,347.509,,,,
306,2016-01-16 11:00:00,,,,378.145,,378.145,,,,
307,2016-01-16 11:30:00,,,,485.089,,485.089,,,,
308,2016-01-16 12:00:00,,,,503.661,,503.661,,,,
309,2016-01-16 12:30:00,,,,560.981,,560.981,,,,
310,2016-01-16 13:00:00,,,,559.892,,559.892,,,,
311,2016-01-16 13:30:00,,,,559.591,,559.591,,,,
312,2016-01-16 14:00:00,,,,541.31,,541.31,,,,
313,2016-01-16 14:30:00,,,,483.322,,483.322,,,,
314,2016-01-16 15:00:00,,,,443.556,,443.556,,,,
315,2016-01-16 15:30:00,,,,343.306,,343.306,,,,
316,2016-01-16 16:00:00,,,,291.669,,291.669,,,,
317,2016-01-16 16:30:00,,,,170.563,,170.563,,,,
318,2016-01-16 17:00:00,,,,110.238,,110.238,,,,
319,2016-01-16 17:30:00,,,,20.514,,20.514,,,,
320,2016-01-16 18:00:00,,,,0.0,,0.0,,,,
321,2016-01-16 18:30:00,,,,0.0,,0.0,,,,
322,2016-01-17 07:30:00,,,,0.0,,0.0,,,,
323,2016-01-17 08:00:00,,,,0.0,,0.0,,,,
324,2016-01-17 08:30:00,,,,51.377,,51.377,,,,
325,2016-01-17 09:00:00,,,,72.648,,72.648,,,,
326,2016-01-17 09:30:00,,,,216.774,,216.774,,,,
327,2016-01-17 10:00:00,,,,248.51,,248.51,,,,
328,2016-01-17 10:30:00,,,,396.555,,396.555,,,,
329,2016-01-17 11:00:00,,,,424.763,,424.763,,,,
330,2016-01-17 11:30:00,,,,541.502,,541.502,,,,
331,2016-01-17 12:00:00,,,,557.05,,557.05,,,,
332,2016-01-17 12:30:00,,,,620.24,,620.24,,,,
333,2016-01-17 13:00:00,,,,622.179,,622.179,,,,
334,2016-01-17 13:30:00,,,,622.804,,622.804,,,,
335,2016-01-17 14:00:00,,,,606.72,,606.72,,,,
336,2016-01-17 14:30:00,,,,549.122,,549.122,,,,
337,2016-01-17 15:00:00,,,,514.525,,514.525,,,,
338,2016-01-17 15:30:00,,,,407.199,,407.199,,,,
339,2016-01-17 16:00:00,,,,359.345,,359.345,,,,
340,2016-01-17 16:30:00,,,,222.527,,222.527,,,,
341,2016-01-17 17:00:00,,,,160.232,,160.232,,,,
342,2016-01-17 17:30:00,,,,38.689,,38.689,,,,
343,2016-01-17 18:00:00,,,,0.0,,0.0,,,,
344,2016-01-17 18:30:00,,,,0.0,,0.0,,,,
345,2016-01-18 07:30:00,,,,0.0,,0.0,,,,
346,2016-01-18 08:00:00,,,,0.0,,0.0,,,,
347,2016-01-18 08:30:00,,,,52.636,,52.636,,,,
348,2016-01-18 09:00:00,,,,74.298,,74.298,,,,
349,2016-01-18 09:30:00,,,,219.366,,219.366,,,,
350,2016-01-18 10:00:00,,,,250.767,,250.767,,,,
351,2016-01-18 10:30:00,,,,399.864,,399.864,,,,
352,2016-01-18 11:00:00,,,,471.29,,471.29,,,,
353,2016-01-18 11:30:00,,,,542.715,,542.715,,,,
354,2016-01-18 12:00:00,,,,560.201,,560.201,,,,
355,2016-01-18 12:30:00,,,,623.226,,623.226,,,,
356,2016-01-18 13:00:00,,,,624.201,,624.201,,,,
357,2016-01-18 13:30:00,,,,626.437,,626.437,,,,
358,2016-01-18 14:00:00,,,,610.878,,610.878,,,,
359,2016-01-18 14:30:00,,,,584.675,,584.675,,,,
360,2016-01-18 15:00:00,,,,516.353,,516.353,,,,
361,2016-01-18 15:30:00,,,,407.921,,407.921,,,,
362,2016-01-18 16:00:00,,,,360.059,,360.059,,,,
363,2016-01-18 16:30:00,,,,223.049,,223.049,,,,
364,2016-01-18 17:00:00,,,,162.434,,162.434,,,,
365,2016-01-18 17:30:00,,,,40.434,,40.434,,,,
366,2016-01-18 18:00:00,,,,0.0,,0.0,,,,
367,2016-01-18 18:30:00,,,,0.0,,0.0,,,,
368,2016-01-19 07:30:00,,,,0.0,,0.0,,,,
369,2016-01-19 08:00:00,,,,0.0,,0.0,,,,
370,2016-01-19 08:30:00,,,,53.645,,53.645,,,,
371,2016-01-19 09:00:00,,,,75.415,,75.415,,,,
372,2016-01-19 09:30:00,,,,220.999,,220.999,,,,
373,2016-01-19 10:00:00,,,,252.699,,252.699,,,,
374,2016-01-19 10:30:00,,,,402.111,,402.111,,,,
375,2016-01-19 11:00:00,,,,430.059,,430.059,,,,
376,2016-01-19 11:30:00,,,,545.41,,545.41,,,,
377,2016-01-19 12:00:00,,,,560.989,,560.989,,,,
378,2016-01-19 12:30:00,,,,627.027,,627.027,,,,
379,2016-01-19 13:00:00,,,,625.926,,625.926,,,,
380,2016-01-19 13:30:00,,,,628.524,,628.524,,,,
381,2016-01-19 14:00:00,,,,608.705,,608.705,,,,
382,2016-01-19 14:30:00,,,,553.831,,553.831,,,,
383,2016-01-19 15:00:00,,,,517.88,,517.88,,,,
384,2016-01-19 15:30:00,,,,410.685,,410.685,,,,
385,2016-01-19 16:00:00,,,,363.677,,363.677,,,,
386,2016-01-19 16:30:00,,,,226.634,,226.634,,,,
387,2016-01-19 17:00:00,,,,165.455,,165.455,,,,
388,2016-01-19 17:30:00,,,,42.464,,42.464,,,,
389,2016-01-19 18:00:00,,,,0.0,,0.0,,,,
390,2016-01-19 18:30:00,,,,0.0,,0.0,,,,
391,2016-01-20 07:30:00,,,,0.0,,0.0,,,,
392,2016-01-20 08:00:00,,,,0.0,,0.0,,,,
393,2016-01-20 08:30:00,,,,53.417,,53.417,,,,
394,2016-01-20 09:00:00,,,,75.291,,75.291,,,,
395,2016-01-20 09:30:00,,,,219.457,,219.457,,,,
396,2016-01-20 10:00:00,,,,251.633,,251.633,,,,
397,2016-01-20 10:30:00,,,,400.345,,400.345,,,,
398,2016-01-20 11:00:00,,,,427.142,,427.142,,,,
399,2016-01-20 11:30:00,,,,543.016,,543.016,,,,
400,2016-01-20 12:00:00,,,,563.431,,563.431,,,,
401,2016-01-20 12:30:00,,,,626.225,,626.225,,,,
402,2016-01-20 13:00:00,,,,625.947,,625.947,,,,
403,2016-01-20 13:30:00,,,,630.388,,630.388,,,,
404,2016-01-20 14:00:00,,,,613.06,,613.06,,,,
405,2016-01-20 14:30:00,,,,587.487,,587.487,,,,
406,2016-01-20 15:00:00,,,,520.877,,520.877,,,,
407,2016-01-20 15:30:00,,,,478.862,,478.862,,,,
408,2016-01-20 16:00:00,,,,365.602,,365.602,,,,
409,2016-01-20 16:30:00,,,,305.846,,305.846,,,,
410,2016-01-20 17:00:00,,,,167.207,,167.207,,,,
411,2016-01-20 17:30:00,,,,43.88,,43.88,,,,
412,2016-01-20 18:00:00,,,,0.0,,0.0,,,,
413,2016-01-20 18:30:00,,,,0.0,,0.0,,,,
414,2016-01-21 07:30:00,,,,0.0,,0.0,,,,
415,2016-01-21 08:00:00,,,,0.0,,0.0,,,,
416,2016-01-21 08:30:00,,,,0.0,,0.0,,,,
417,2016-01-21 09:00:00,,,,77.063,,77.063,,,,
418,2016-01-21 09:30:00,,,,222.832,,222.832,,,,
419,2016-01-21 10:00:00,,,,255.74,,255.74,,,,
420,2016-01-21 10:30:00,,,,405.897,,405.897,,,,
421,2016-01-21 11:00:00,,,,479.514,,479.514,,,,
422,2016-01-21 11:30:00,,,,553.13,,553.13,,,,
423,2016-01-21 12:00:00,,,,568.088,,568.088,,,,
424,2016-01-21 12:30:00,,,,635.405,,635.405,,,,
425,2016-01-21 13:00:00,,,,635.267,,635.267,,,,
426,2016-01-21 13:30:00,,,,638.938,,638.938,,,,
427,2016-01-21 14:00:00,,,,622.263,,622.263,,,,
428,2016-01-21 14:30:00,,,,564.206,,564.206,,,,
429,2016-01-21 15:00:00,,,,529.184,,529.184,,,,
430,2016-01-21 15:30:00,,,,419.802,,419.802,,,,
431,2016-01-21 16:00:00,,,,371.694,,371.694,,,,
432,2016-01-21 16:30:00,,,,233.17,,233.17,,,,
433,2016-01-21 17:00:00,,,,171.035,,171.035,,,,
434,2016-01-21 17:30:00,,,,46.029,,46.029,,,,
435,2016-01-21 18:00:00,,,,0.0,,0.0,,,,
436,2016-01-21 18:30:00,,,,0.0,,0.0,,,,
437,2016-01-22 07:30:00,,,,0.0,,0.0,,,,
438,2016-01-22 08:00:00,,,,0.0,,0.0,,,,
439,2016-01-22 08:30:00,,,,56.29,,56.29,,,,
440,2016-01-22 09:00:00,,,,79.237,,79.237,,,,
441,2016-01-22 09:30:00,,,,226.715,,226.715,,,,
442,2016-01-22 10:00:00,,,,259.307,,259.307,,,,
443,2016-01-22 10:30:00,,,,410.846,,410.846,,,,
444,2016-01-22 11:00:00,,,,484.81,,484.81,,,,
445,2016-01-22 11:30:00,,,,558.775,,558.775,,,,
446,2016-01-22 12:00:00,,,,573.465,,573.465,,,,
447,2016-01-22 12:30:00,,,,639.836,,639.836,,,,
448,2016-01-22 13:00:00,,,,637.028,,637.028,,,,
